sequence,arm,frame,score,iou,quality
container01_indoor,category_empty,650,0.9201558828353882,0.9068971975868789,correct
container01_indoor,category_empty,700,0.9450020790100098,0.9604291905853707,correct
container01_indoor,category_old,50,0.9381884932518005,0.9612917784140097,correct
container01_indoor,category_old,100,0.9409043788909912,0.9335123808558463,correct
container01_indoor,category_old,150,0.9396038055419922,0.9562151974003151,correct
container01_indoor,category_old,200,0.9544031620025635,0.9559493032347905,correct
container01_indoor,category_old,250,0.8932558298110962,0.8669301941891869,correct
container01_indoor,category_old,300,0.956896960735321,0.9792587211636039,correct
container01_indoor,category_old,350,0.9465919137001038,0.9327542509145552,correct
container01_indoor,category_old,400,0.9503398537635803,0.9563661903284432,correct
container01_indoor,category_old,550,0.9538800716400146,0.892193095410029,correct
container01_indoor,category_old,600,0.8222266435623169,0.8764163132445171,correct
container01_indoor,category_old,650,0.9192220568656921,0.9255188713379737,correct
container01_indoor,category_old,700,0.9381276369094849,0.9674247296823487,correct
container01_indoor,category_swapped,50,0.9383982419967651,0.9561319758649369,correct
container01_indoor,category_swapped,100,0.942283034324646,0.9421709793140226,correct
container01_indoor,category_swapped,150,0.9382066130638123,0.9534860836341986,correct
container01_indoor,category_swapped,200,0.9553726315498352,0.9528472515973418,correct
container01_indoor,category_swapped,250,0.9131516218185425,0.9012295106799192,correct
container01_indoor,category_swapped,300,0.9553426504135132,0.9742976098656436,correct
container01_indoor,category_swapped,350,0.945480465888977,0.9357363317943646,correct
container01_indoor,category_swapped,400,0.9473885297775269,0.971866341288699,correct
container01_indoor,category_swapped,550,0.9554444551467896,0.9130405585285984,correct
container01_indoor,category_swapped,600,0.8402865529060364,0.8884573928602849,correct
container01_indoor,category_swapped,650,0.9140158891677856,0.9187682253123811,correct
container01_indoor,category_swapped,700,0.9392121434211731,0.9575688184425182,correct
cup08_indoor,category,50,0.8397554755210876,0.9263322208977159,correct
cup08_indoor,category,100,0.8843485116958618,0.9155776851468842,correct
cup08_indoor,category,200,0.8791385889053345,0.8383058552417715,correct
cup08_indoor,category,400,0.8882280588150024,0.8305495113008351,correct
cup08_indoor,category,450,0.91600102186203,0.9587020909176749,correct
cup08_indoor,category,500,0.8388568758964539,0.9592435338420796,correct
cup08_indoor,category,550,0.7597330808639526,0.9048720892925732,correct
cup08_indoor,category,650,0.8906453251838684,0.8890991423314921,correct
cup08_indoor,category,700,0.8532868027687073,0.9473272626408921,correct
cup08_indoor,category,800,0.8580593466758728,0.8774756280623894,correct
cup08_indoor,category,850,0.884558379650116,0.9554888099308757,correct
cup08_indoor,category,900,0.8741464614868164,0.8992451883610229,correct
cup08_indoor,category,950,0.7975256443023682,0.8238950758709991,correct
cup08_indoor,category,1000,0.906208872795105,0.9420846474661047,correct
cup08_indoor,category,1050,0.8796017169952393,0.8811794923986931,correct
cup08_indoor,category,1100,0.8971254229545593,0.9306564514408895,correct
cup08_indoor,category,1150,0.8668179512023926,0.9521170062053563,correct
cup08_indoor,category,1200,0.8885521292686462,0.9016710880438448,correct
cup08_indoor,category,1250,0.84210205078125,0.9143911111964687,correct
cup08_indoor,category,1300,0.8720191121101379,0.9032770097492144,correct
cup08_indoor,category,1350,0.8988379240036011,0.8708368272972006,correct
cup08_indoor,category,1450,0.8839370012283325,0.926290022411715,correct
cup08_indoor,category_empty,50,0.8461868166923523,0.944105501598851,correct
cup08_indoor,category_empty,100,0.8863358497619629,0.9226130191296725,correct
cup08_indoor,category_empty,200,0.9040542244911194,0.8382490252007212,correct
cup08_indoor,category_empty,400,0.9116569757461548,0.8282611409470609,correct
cup08_indoor,category_empty,450,0.9255618453025818,0.9540517420163142,correct
cup08_indoor,category_empty,500,0.836030900478363,0.9413192384209467,correct
cup08_indoor,category_empty,650,0.9091354608535767,0.8889959105677386,correct
cup08_indoor,category_empty,700,0.8470694422721863,0.9170675758226857,correct
cup08_indoor,category_empty,750,0.8749868869781494,0.0,severe
cup08_indoor,category_empty,800,0.9245849251747131,0.0,severe
cup08_indoor,category_empty,900,0.8804358839988708,0.9092341583821045,correct
cup08_indoor,category_empty,950,0.8277215957641602,0.8682450553635283,correct
cup08_indoor,category_empty,1000,0.9193963408470154,0.949082547516862,correct
cup08_indoor,category_empty,1050,0.8770985007286072,0.9228989197016911,correct
cup08_indoor,category_empty,1100,0.9011240601539612,0.9759305680708095,correct
cup08_indoor,category_empty,1150,0.8363330960273743,0.9772777962523813,correct
cup08_indoor,category_empty,1200,0.9012011289596558,0.9349920753212517,correct
cup08_indoor,category_empty,1250,0.8745946288108826,0.9629801630163612,correct
cup08_indoor,category_empty,1300,0.9081912636756897,0.9308193535903809,correct
cup08_indoor,category_empty,1350,0.9208704829216003,0.9175556970017017,correct
cup08_indoor,category_empty,1400,0.7936738729476929,0.9457774731756883,correct
cup08_indoor,category_empty,1450,0.9046827554702759,0.9434395665285757,correct
cup08_indoor,category_old,50,0.839066207408905,0.9362575355198521,correct
cup08_indoor,category_old,100,0.8920745849609375,0.9531461138136061,correct
cup08_indoor,category_old,200,0.8997737169265747,0.840637657285745,correct
cup08_indoor,category_old,400,0.8910704255104065,0.8128685113803219,correct
cup08_indoor,category_old,450,0.9160743355751038,0.9670688844258275,correct
cup08_indoor,category_old,500,0.7930415272712708,0.9468293638551445,correct
cup08_indoor,category_old,650,0.8991696834564209,0.8990721956230501,correct
cup08_indoor,category_old,700,0.8549896478652954,0.958310088080667,correct
cup08_indoor,category_old,750,0.7795850038528442,0.0,severe
cup08_indoor,category_old,800,0.9001580476760864,0.0,severe
cup08_indoor,category_old,900,0.8688445687294006,0.9179977978478379,correct
cup08_indoor,category_old,950,0.84880530834198,0.835595982854015,correct
cup08_indoor,category_old,1000,0.9101698994636536,0.9572844392488727,correct
cup08_indoor,category_old,1050,0.8865780234336853,0.9222923358774233,correct
cup08_indoor,category_old,1100,0.8946129679679871,0.8952786210808757,correct
cup08_indoor,category_old,1150,0.8218926191329956,0.9461700545187545,correct
cup08_indoor,category_old,1200,0.8912038803100586,0.901447239859404,correct
cup08_indoor,category_old,1250,0.8486716151237488,0.9149465060191506,correct
cup08_indoor,category_old,1300,0.8808016777038574,0.9244759555509049,correct
cup08_indoor,category_old,1350,0.9136818051338196,0.9225098023208861,correct
cup08_indoor,category_old,1400,0.7562941312789917,0.931918968439856,correct
cup08_indoor,category_old,1450,0.8952385187149048,0.930601506068498,correct
cup08_indoor,category_swapped,50,0.839066207408905,0.9362575355198521,correct
cup08_indoor,category_swapped,100,0.8920745849609375,0.9531461138136061,correct
cup08_indoor,category_swapped,200,0.8997737169265747,0.840637657285745,correct
cup08_indoor,category_swapped,400,0.8910704255104065,0.8128685113803219,correct
cup08_indoor,category_swapped,450,0.9160743355751038,0.9670688844258275,correct
cup08_indoor,category_swapped,500,0.7930415272712708,0.9468293638551445,correct
cup08_indoor,category_swapped,650,0.8991696834564209,0.8990721956230501,correct
cup08_indoor,category_swapped,700,0.8549896478652954,0.958310088080667,correct
cup08_indoor,category_swapped,750,0.7795850038528442,0.0,severe
cup08_indoor,category_swapped,800,0.9001580476760864,0.0,severe
cup08_indoor,category_swapped,900,0.8688445687294006,0.9179977978478379,correct
cup08_indoor,category_swapped,950,0.84880530834198,0.835595982854015,correct
cup08_indoor,category_swapped,1000,0.9101698994636536,0.9572844392488727,correct
cup08_indoor,category_swapped,1050,0.8865780234336853,0.9222923358774233,correct
cup08_indoor,category_swapped,1100,0.8946129679679871,0.8952786210808757,correct
cup08_indoor,category_swapped,1150,0.8218926191329956,0.9461700545187545,correct
cup08_indoor,category_swapped,1200,0.8912038803100586,0.901447239859404,correct
cup08_indoor,category_swapped,1250,0.8486716151237488,0.9149465060191506,correct
cup08_indoor,category_swapped,1300,0.8808016777038574,0.9244759555509049,correct
cup08_indoor,category_swapped,1350,0.9136818051338196,0.9225098023208861,correct
cup08_indoor,category_swapped,1400,0.7562941312789917,0.931918968439856,correct
cup08_indoor,category_swapped,1450,0.8952385187149048,0.930601506068498,correct
cup10_indoor,category,50,0.9059923887252808,0.9265427820498957,correct
cup10_indoor,category,100,0.9428719878196716,0.965322237824214,correct
cup10_indoor,category,150,0.9439784288406372,0.9489799088664264,correct
cup10_indoor,category,200,0.8760387301445007,0.9215528307948243,correct
cup10_indoor,category,250,0.7750793099403381,0.861769919274915,correct
cup10_indoor,category,300,0.8116046190261841,0.8982850284747683,correct
cup10_indoor,category,350,0.936482846736908,0.9679204476049502,correct
cup10_indoor,category,400,0.8854788541793823,0.762806004153992,correct
cup10_indoor,category,500,0.8339551091194153,0.8696102310423203,correct
cup10_indoor,category,550,0.9203431010246277,0.9755436884525046,correct
cup10_indoor,category,600,0.9364496469497681,0.9558134563479539,correct
cup10_indoor,category,650,0.9381462335586548,0.9550074073579397,correct
cup10_indoor,category,700,0.9139698147773743,0.924018411249353,correct
cup10_indoor,category,750,0.9485155344009399,0.9429480827795231,correct
cup10_indoor,category,800,0.9415583610534668,0.9613539943459896,correct
cup10_indoor,category,850,0.9427037239074707,0.9676237366531594,correct
cup10_indoor,category,900,0.9391453862190247,0.9379512498584314,correct
cup10_indoor,category,950,0.8264612555503845,0.8307854164034083,correct
cup10_indoor,category,1050,0.9012565612792969,0.8980820279194239,correct
cup10_indoor,category,1100,0.901117205619812,0.9004382088918725,correct
cup10_indoor,category,1200,0.8366958498954773,0.8717343634559308,correct
cup10_indoor,category,1300,0.9462664723396301,0.9817450238391908,correct
cup10_indoor,category,1350,0.9374645948410034,0.9649660892230568,correct
cup10_indoor,category,1400,0.9357315897941589,0.926330048315022,correct
cup10_indoor,category,1450,0.9475588202476501,0.9091523226826717,correct
cup10_indoor,category,1500,0.9409096837043762,0.8956663602419509,correct
cup10_indoor,category,1550,0.9418328404426575,0.9086099211774794,correct
cup10_indoor,category,1600,0.945080041885376,0.8983092143073594,correct
cup10_indoor,category,1650,0.8832714557647705,0.8854438683958922,correct
cup10_indoor,category,1700,0.8987324833869934,0.9303304622895358,correct
cup10_indoor,category,1750,0.8875883221626282,0.9245666257641983,correct
cup10_indoor,category,1900,0.8374834060668945,0.9003073028715172,correct
cup10_indoor,category,2000,0.8679844737052917,0.17775393111058024,intermediate
cup10_indoor,category,2050,0.8933250904083252,0.581114997173665,correct
cup10_indoor,category,2100,0.8629502654075623,0.4992344696980306,intermediate
cup10_indoor,category_empty,50,0.9175271987915039,0.9538629889870555,correct
cup10_indoor,category_empty,100,0.94303959608078,0.986940626074582,correct
cup10_indoor,category_empty,150,0.9475278258323669,0.9549455047099337,correct
cup10_indoor,category_empty,200,0.8905813097953796,0.9631260427565512,correct
cup10_indoor,category_empty,250,0.8220863342285156,0.857838116502742,correct
cup10_indoor,category_empty,350,0.9507943391799927,0.9487316972687102,correct
cup10_indoor,category_empty,400,0.8944802284240723,0.7611268441685174,correct
cup10_indoor,category_empty,500,0.8798068761825562,0.8668918998775679,correct
cup10_indoor,category_empty,550,0.9367382526397705,0.9722938011704976,correct
cup10_indoor,category_empty,600,0.9450490474700928,0.9231478012454137,correct
cup10_indoor,category_empty,650,0.9436488747596741,0.9631136580643127,correct
cup10_indoor,category_empty,700,0.9268844723701477,0.919473007137194,correct
cup10_indoor,category_empty,750,0.952660083770752,0.9455143587044185,correct
cup10_indoor,category_empty,800,0.9444166421890259,0.9605147639576815,correct
cup10_indoor,category_empty,850,0.9438645243644714,0.9767335084126348,correct
cup10_indoor,category_empty,900,0.9418950080871582,0.9445817354990182,correct
cup10_indoor,category_empty,950,0.8326550126075745,0.8315365202759787,correct
cup10_indoor,category_empty,1050,0.9141010046005249,0.9003473345248048,correct
cup10_indoor,category_empty,1100,0.9106844067573547,0.8884186029374489,correct
cup10_indoor,category_empty,1200,0.8376270532608032,0.8800821705475164,correct
cup10_indoor,category_empty,1300,0.9424962401390076,0.9605677846320922,correct
cup10_indoor,category_empty,1350,0.9458988904953003,0.961218970666546,correct
cup10_indoor,category_empty,1400,0.9433311820030212,0.9282986662676751,correct
cup10_indoor,category_empty,1450,0.9458937644958496,0.9243745956353062,correct
cup10_indoor,category_empty,1500,0.9531441330909729,0.9183543503347413,correct
cup10_indoor,category_empty,1550,0.9517058730125427,0.9123296386486581,correct
cup10_indoor,category_empty,1600,0.9527068138122559,0.9151824456658925,correct
cup10_indoor,category_empty,1650,0.9197136163711548,0.9085220490642358,correct
cup10_indoor,category_empty,1700,0.9050099849700928,0.9154138919374073,correct
cup10_indoor,category_empty,1750,0.8999677896499634,0.9203032232685594,correct
cup10_indoor,category_empty,1800,0.9059945344924927,,invalid_gt
cup10_indoor,category_empty,1850,0.8973730206489563,0.0,severe
cup10_indoor,category_empty,1900,0.8642342686653137,0.8985164129448645,correct
cup10_indoor,category_empty,1950,0.8047878742218018,0.8629839211261011,correct
cup10_indoor,category_empty,2000,0.8498221039772034,0.95951537329915,correct
cup10_indoor,category_empty,2100,0.7584295868873596,0.9748889760267668,correct
cup10_indoor,category_empty,2150,0.776938796043396,0.9473975915391818,correct
cup10_indoor,category_old,50,0.9059923887252808,0.9265427820498957,correct
cup10_indoor,category_old,100,0.9428719878196716,0.965322237824214,correct
cup10_indoor,category_old,150,0.9439784288406372,0.9489799088664264,correct
cup10_indoor,category_old,200,0.8760387301445007,0.9215528307948243,correct
cup10_indoor,category_old,250,0.7750793099403381,0.861769919274915,correct
cup10_indoor,category_old,300,0.8116046190261841,0.8982850284747683,correct
cup10_indoor,category_old,350,0.936482846736908,0.9679204476049502,correct
cup10_indoor,category_old,400,0.8854788541793823,0.762806004153992,correct
cup10_indoor,category_old,500,0.8339551091194153,0.8696102310423203,correct
cup10_indoor,category_old,550,0.9203431010246277,0.9755436884525046,correct
cup10_indoor,category_old,600,0.9364496469497681,0.9558134563479539,correct
cup10_indoor,category_old,650,0.9381462335586548,0.9550074073579397,correct
cup10_indoor,category_old,700,0.9139698147773743,0.924018411249353,correct
cup10_indoor,category_old,750,0.9485155344009399,0.9429480827795231,correct
cup10_indoor,category_old,800,0.9415583610534668,0.9613539943459896,correct
cup10_indoor,category_old,850,0.9427037239074707,0.9676237366531594,correct
cup10_indoor,category_old,900,0.9391453862190247,0.9379512498584314,correct
cup10_indoor,category_old,950,0.8264612555503845,0.8307854164034083,correct
cup10_indoor,category_old,1050,0.9012565612792969,0.8980820279194239,correct
cup10_indoor,category_old,1100,0.901117205619812,0.9004382088918725,correct
cup10_indoor,category_old,1200,0.8366958498954773,0.8717343634559308,correct
cup10_indoor,category_old,1300,0.9462664723396301,0.9817450238391908,correct
cup10_indoor,category_old,1350,0.9374645948410034,0.9649660892230568,correct
cup10_indoor,category_old,1400,0.9357315897941589,0.926330048315022,correct
cup10_indoor,category_old,1450,0.9475588202476501,0.9091523226826717,correct
cup10_indoor,category_old,1500,0.9409096837043762,0.8956663602419509,correct
cup10_indoor,category_old,1550,0.9418328404426575,0.9086099211774794,correct
cup10_indoor,category_old,1600,0.945080041885376,0.8983092143073594,correct
cup10_indoor,category_old,1650,0.8832714557647705,0.8854438683958922,correct
cup10_indoor,category_old,1700,0.8987324833869934,0.9303304622895358,correct
cup10_indoor,category_old,1750,0.8875883221626282,0.9245666257641983,correct
cup10_indoor,category_old,1900,0.8374834060668945,0.9003073028715172,correct
cup10_indoor,category_old,2000,0.8679844737052917,0.17775393111058024,intermediate
cup10_indoor,category_old,2050,0.8933250904083252,0.581114997173665,correct
cup10_indoor,category_old,2100,0.8629502654075623,0.4992344696980306,intermediate
cup10_indoor,category_swapped,50,0.8999353647232056,0.9336496201988591,correct
cup10_indoor,category_swapped,100,0.943313717842102,0.9505037233906067,correct
cup10_indoor,category_swapped,150,0.9404917359352112,0.9399568378378041,correct
cup10_indoor,category_swapped,200,0.8687795996665955,0.9333926979273696,correct
cup10_indoor,category_swapped,250,0.7759898900985718,0.8778696551541336,correct
cup10_indoor,category_swapped,350,0.9232136607170105,0.9371229222145948,correct
cup10_indoor,category_swapped,400,0.8571996688842773,0.7651015517643645,correct
cup10_indoor,category_swapped,500,0.8062489032745361,0.8800039676888632,correct
cup10_indoor,category_swapped,550,0.8979880809783936,0.9677958614986083,correct
cup10_indoor,category_swapped,600,0.9344294667243958,0.9502908086040904,correct
cup10_indoor,category_swapped,650,0.9300479888916016,0.9608435818598028,correct
cup10_indoor,category_swapped,700,0.9152673482894897,0.9530542219419041,correct
cup10_indoor,category_swapped,750,0.9452711343765259,0.9528947642347955,correct
cup10_indoor,category_swapped,800,0.9397479295730591,0.9543463020934569,correct
cup10_indoor,category_swapped,850,0.9453818798065186,0.973573062949409,correct
cup10_indoor,category_swapped,900,0.9374686479568481,0.9405341456707932,correct
cup10_indoor,category_swapped,950,0.779458224773407,0.852209814814476,correct
cup10_indoor,category_swapped,1050,0.8983688950538635,0.898810925085037,correct
cup10_indoor,category_swapped,1100,0.8863869905471802,0.8923881088839735,correct
cup10_indoor,category_swapped,1200,0.8326093554496765,0.9061005709287117,correct
cup10_indoor,category_swapped,1300,0.9447395205497742,0.9771861692625535,correct
cup10_indoor,category_swapped,1350,0.9338265657424927,0.9708413271084742,correct
cup10_indoor,category_swapped,1400,0.9415378570556641,0.9157530254792287,correct
cup10_indoor,category_swapped,1450,0.9430584907531738,0.9112782639301508,correct
cup10_indoor,category_swapped,1500,0.9321058392524719,0.8914293100670138,correct
cup10_indoor,category_swapped,1550,0.9265573024749756,0.9030779910672214,correct
cup10_indoor,category_swapped,1600,0.9271801710128784,0.883108147176186,correct
cup10_indoor,category_swapped,1650,0.8725928664207458,0.8898264416831766,correct
cup10_indoor,category_swapped,1700,0.8638477325439453,0.9611198734896386,correct
cup10_indoor,category_swapped,1750,0.8952838778495789,0.9059533347386238,correct
cup10_indoor,category_swapped,1800,0.7684110403060913,,invalid_gt
cup10_indoor,category_swapped,1850,0.816896915435791,0.0,severe
cup10_indoor,category_swapped,1950,0.7880097031593323,0.8677581502748001,correct
cup10_indoor,category_swapped,2000,0.8292599320411682,0.9600765629985435,correct
cup10_indoor,category_swapped,2150,0.8492829203605652,0.8945849532866305,correct
cup13_indoor,category,50,0.8066562414169312,0.817620074464792,correct
cup13_indoor,category,100,0.8261168003082275,0.7645355384227963,correct
cup13_indoor,category,450,0.757321298122406,0.9067057529246061,correct
cup13_indoor,category,1400,0.8563088178634644,0.7399750273595701,correct
cup13_indoor,category_empty,50,0.8337580561637878,0.7799235822757014,correct
cup13_indoor,category_empty,100,0.8207473158836365,0.7802164963192787,correct
cup13_indoor,category_empty,450,0.7982286214828491,0.8664543796225799,correct
cup13_indoor,category_empty,1100,0.7619503736495972,0.8811360980431223,correct
cup13_indoor,category_empty,1400,0.8226001262664795,0.7387376449783577,correct
cup13_indoor,category_empty,1500,0.7773633599281311,0.8017682810825276,correct
cup13_indoor,category_empty,1600,0.7939888834953308,0.8453392814788262,correct
cup13_indoor,category_old,50,0.7842913269996643,0.7523400643892764,correct
cup13_indoor,category_old,100,0.7809939384460449,0.7503350226301568,correct
cup13_indoor,category_old,250,0.751858115196228,0.8680023094171655,correct
cup13_indoor,category_old,950,0.8125026226043701,0.0,severe
cup13_indoor,category_old,1000,0.8953288793563843,0.0,severe
cup13_indoor,category_old,1050,0.8991864323616028,0.0,severe
cup13_indoor,category_old,1100,0.8956460952758789,0.0,severe
cup13_indoor,category_old,1300,0.8497623205184937,0.0,severe
cup13_indoor,category_old,1350,0.8521403074264526,0.0,severe
cup13_indoor,category_old,1400,0.8621944785118103,0.0,severe
cup13_indoor,category_old,1450,0.8774232268333435,0.0,severe
cup13_indoor,category_old,1500,0.8654663562774658,0.0,severe
cup13_indoor,category_old,1550,0.8763498067855835,0.0,severe
cup13_indoor,category_old,1600,0.8635889291763306,0.0,severe
cup13_indoor,category_old,1650,0.8552995324134827,0.0,severe
cup13_indoor,category_old,1700,0.8738674521446228,0.0,severe
cup13_indoor,category_old,1750,0.856473982334137,0.0,severe
cup13_indoor,category_swapped,50,0.8012862205505371,0.8267409048978863,correct
cup13_indoor,category_swapped,100,0.7784016132354736,0.7643088336072548,correct
cup13_indoor,category_swapped,450,0.7795212864875793,0.9056242842763338,correct
cup13_indoor,category_swapped,1400,0.8333247303962708,0.7820056229820693,correct
cup13_indoor,category_swapped,1600,0.7862029671669006,0.8666407709123309,correct
egg_indoor,category,850,0.8562982678413391,0.8044199363878394,correct
egg_indoor,category,900,0.8260077834129333,0.9270917628703588,correct
egg_indoor,category,950,0.7978696823120117,0.7700499041598288,correct
egg_indoor,category,1050,0.8888373970985413,0.9634900424470445,correct
egg_indoor,category,1400,0.7870174646377563,0.9373416103788346,correct
egg_indoor,category,1450,0.8140666484832764,0.9143966493542703,correct
egg_indoor,category,1500,0.8164952397346497,0.9276782244752064,correct
egg_indoor,category,1550,0.8478177785873413,0.945382161690317,correct
egg_indoor,category,1600,0.8468340039253235,0.9694938428783219,correct
egg_indoor,category,1850,0.7797370553016663,0.9567760330146449,correct
egg_indoor,category,2050,0.7977868914604187,0.87161194191246,correct
egg_indoor,category,2200,0.7818560004234314,0.9540135389942676,correct
egg_indoor,category,2250,0.7734599113464355,0.9231284440166094,correct
egg_indoor,category,2350,0.8687242269515991,0.8640886006456195,correct
egg_indoor,category,2750,0.858227550983429,0.892766814885063,correct
egg_indoor,category,2800,0.814780592918396,0.8988043095262828,correct
egg_indoor,category,2950,0.7742936611175537,0.8341455194068327,correct
egg_indoor,category,3050,0.7666600346565247,0.8740773159779488,correct
egg_indoor,category,3100,0.8293030858039856,0.8628595043607548,correct
egg_indoor,category_empty,850,0.879749059677124,0.8171046246585418,correct
egg_indoor,category_empty,900,0.8774710893630981,0.9313758892716592,correct
egg_indoor,category_empty,950,0.8455480337142944,0.8236133743336614,correct
egg_indoor,category_empty,1000,0.819995105266571,0.8799209856481633,correct
egg_indoor,category_empty,1050,0.9043181538581848,0.9228148022203703,correct
egg_indoor,category_empty,1100,0.8484160304069519,0.8427945441364242,correct
egg_indoor,category_empty,1150,0.8342602849006653,0.9548907373647841,correct
egg_indoor,category_empty,1300,0.8363792896270752,0.9596293265438888,correct
egg_indoor,category_empty,1400,0.9037961959838867,0.9112725088997269,correct
egg_indoor,category_empty,1450,0.9051817059516907,0.8801040232034477,correct
egg_indoor,category_empty,1500,0.8998351097106934,0.9549222285952074,correct
egg_indoor,category_empty,1550,0.9164780378341675,0.9265689084781116,correct
egg_indoor,category_empty,1600,0.9177195429801941,0.9678232475683407,correct
egg_indoor,category_empty,1650,0.8455525636672974,0.9148422902491927,correct
egg_indoor,category_empty,1750,0.8150874376296997,0.9101171009582952,correct
egg_indoor,category_empty,1800,0.8825832605361938,0.9414877983486896,correct
egg_indoor,category_empty,1850,0.9120715856552124,0.9433506645662344,correct
egg_indoor,category_empty,1950,0.7654327154159546,0.8553128538447291,correct
egg_indoor,category_empty,2050,0.7666081786155701,0.8694024561137915,correct
egg_indoor,category_empty,2100,0.8459022045135498,0.8268620823086262,correct
egg_indoor,category_empty,2200,0.8524683117866516,0.9515157370273848,correct
egg_indoor,category_empty,2300,0.8428388237953186,0.8443821944993745,correct
egg_indoor,category_empty,2350,0.9020375609397888,0.8622566962029018,correct
egg_indoor,category_empty,2550,0.7666891813278198,0.7909594499902398,correct
egg_indoor,category_empty,2700,0.806708574295044,0.9446155367182445,correct
egg_indoor,category_empty,2750,0.9109671711921692,0.9129114022694862,correct
egg_indoor,category_empty,2800,0.9236051440238953,0.9021372989071309,correct
egg_indoor,category_empty,2850,0.8011153936386108,0.8407183480442336,correct
egg_indoor,category_empty,2950,0.852347731590271,0.8338874856138532,correct
egg_indoor,category_empty,3000,0.829622745513916,0.8162520953712453,correct
egg_indoor,category_empty,3050,0.9243524670600891,0.8927124205499446,correct
egg_indoor,category_empty,3100,0.9144514203071594,0.8774440582269989,correct
egg_indoor,category_empty,3500,0.847915530204773,0.8936141223296659,correct
egg_indoor,category_old,850,0.8602343797683716,0.8059622487877869,correct
egg_indoor,category_old,900,0.8493648767471313,0.9243997354776025,correct
egg_indoor,category_old,950,0.7865124940872192,0.7680621839766592,correct
egg_indoor,category_old,1050,0.8925574421882629,0.9524201894645131,correct
egg_indoor,category_old,1100,0.8042513132095337,0.817056859259972,correct
egg_indoor,category_old,1150,0.8048343062400818,0.9594252189567306,correct
egg_indoor,category_old,1300,0.7854757905006409,0.9555528391370921,correct
egg_indoor,category_old,1400,0.7877817153930664,0.9469190586392424,correct
egg_indoor,category_old,1450,0.8275648355484009,0.9322150790808349,correct
egg_indoor,category_old,1500,0.8111802935600281,0.9457953787987724,correct
egg_indoor,category_old,1550,0.8859166502952576,0.9723474398196572,correct
egg_indoor,category_old,1600,0.849770724773407,0.9181734070683273,correct
egg_indoor,category_old,1650,0.7552713751792908,0.900671232872438,correct
egg_indoor,category_old,1800,0.7712188363075256,0.9701805407690012,correct
egg_indoor,category_old,1850,0.8642048239707947,0.9581866117619566,correct
egg_indoor,category_old,2050,0.7975302338600159,0.8627609285951838,correct
egg_indoor,category_old,2200,0.836921215057373,0.9248894578109566,correct
egg_indoor,category_old,2250,0.8625193238258362,0.8914536831113263,correct
egg_indoor,category_old,2350,0.8810781836509705,0.8789695498303692,correct
egg_indoor,category_old,2750,0.885871946811676,0.9021412894257228,correct
egg_indoor,category_old,2800,0.8681177496910095,0.8959011583153762,correct
egg_indoor,category_old,2850,0.8402512669563293,0.8459294313114878,correct
egg_indoor,category_old,2950,0.7500567436218262,0.8345603258528105,correct
egg_indoor,category_old,3000,0.7735813856124878,0.7997770113846036,correct
egg_indoor,category_old,3050,0.8704500794410706,0.9016352474417413,correct
egg_indoor,category_old,3100,0.831332802772522,0.8701713917095633,correct
egg_indoor,category_swapped,850,0.8258069157600403,0.780263727041348,correct
egg_indoor,category_swapped,900,0.8001179099082947,0.9204665850575182,correct
egg_indoor,category_swapped,950,0.8146984577178955,0.7867255933126724,correct
egg_indoor,category_swapped,1050,0.8868743181228638,0.9388011406930551,correct
egg_indoor,category_swapped,1100,0.7800562977790833,0.8300379389116171,correct
egg_indoor,category_swapped,1150,0.7586772441864014,0.9366333922069527,correct
egg_indoor,category_swapped,1300,0.7847577929496765,0.9757334306175817,correct
egg_indoor,category_swapped,1400,0.769572913646698,0.9261840821393422,correct
egg_indoor,category_swapped,1450,0.816383957862854,0.9362522504331968,correct
egg_indoor,category_swapped,1500,0.7925318479537964,0.9441520172391156,correct
egg_indoor,category_swapped,1550,0.8278992176055908,0.9549691089845876,correct
egg_indoor,category_swapped,1600,0.8455376029014587,0.9630823087643319,correct
egg_indoor,category_swapped,1800,0.7706658840179443,0.9595019786985669,correct
egg_indoor,category_swapped,1850,0.8351829648017883,0.9737378643751426,correct
egg_indoor,category_swapped,2200,0.8010043501853943,0.9402200157468025,correct
egg_indoor,category_swapped,2250,0.7725385427474976,0.9052473740288294,correct
egg_indoor,category_swapped,2350,0.8670599460601807,0.8629517913465554,correct
egg_indoor,category_swapped,2750,0.868494987487793,0.9264769885578873,correct
egg_indoor,category_swapped,2800,0.8249530792236328,0.901207830681253,correct
egg_indoor,category_swapped,2850,0.802298903465271,0.8491184173831736,correct
egg_indoor,category_swapped,3050,0.7847855091094971,0.8824746718582793,correct
egg_indoor,category_swapped,3100,0.8056915998458862,0.8693555311398431,correct
flower02_wild,category,400,0.8123348951339722,0.910493027382802,correct
flower02_wild,category,450,0.8697336316108704,0.944153662970007,correct
flower02_wild,category_empty,100,0.7921193242073059,0.7413918514036527,correct
flower02_wild,category_empty,400,0.8156143426895142,0.8983615354243081,correct
flower02_wild,category_empty,450,0.8950443267822266,0.955908534934578,correct
flower02_wild,category_empty,550,0.8069460988044739,0.0,severe
flower02_wild,category_old,400,0.8114006519317627,0.9331062089344163,correct
flower02_wild,category_old,450,0.8579979538917542,0.9353566154899193,correct
flower02_wild,category_swapped,400,0.8120101094245911,0.9245260939365296,correct
flower02_wild,category_swapped,450,0.8559460043907166,0.9385316476399893,correct
