sequence,arm,frame,score,iou,quality
ball07_indoor,category_swapped,1950,0.9215332865715027,0.9438961730412435,correct
ball07_indoor,category_swapped,2000,0.9260210990905762,0.937112616518143,correct
ball07_indoor,category_swapped,2050,0.9066017866134644,0.923376132319291,correct
ball07_indoor,category_swapped,2100,0.8800069689750671,0.9082281583418685,correct
ball07_indoor,category_swapped,2150,0.7651421427726746,0.9505241698596232,correct
ball07_indoor,category_swapped,2200,0.9299780130386353,0.9189934396750638,correct
ball07_indoor,M84_control,50,0.8633456826210022,0.97969050137748,correct
ball07_indoor,M84_control,100,0.8020064830780029,0.9746692592112844,correct
ball07_indoor,M84_control,150,0.8802632689476013,0.9049066725545161,correct
ball07_indoor,M84_control,250,0.9128417372703552,0.9523505549073036,correct
ball07_indoor,M84_control,300,0.9176989197731018,0.9641656034508123,correct
ball07_indoor,M84_control,400,0.8549315333366394,0.9378939139647753,correct
ball07_indoor,M84_control,450,0.9092998504638672,0.9735938066604676,correct
ball07_indoor,M84_control,550,0.8814999461174011,0.9192661959706347,correct
ball07_indoor,M84_control,600,0.9421501159667969,0.9440594641278997,correct
ball07_indoor,M84_control,650,0.8034673929214478,0.9502160086111069,correct
ball07_indoor,M84_control,700,0.8814572095870972,0.8960742771705822,correct
ball07_indoor,M84_control,1150,0.7875920534133911,0.9320593994457597,correct
ball07_indoor,M84_control,1200,0.9158987998962402,0.9796711545017417,correct
ball07_indoor,M84_control,1300,0.8228564262390137,0.8804428357291142,correct
ball07_indoor,M84_control,1550,0.8835334777832031,0.9301334519942067,correct
ball07_indoor,M84_control,1600,0.93222576379776,0.9582169713872452,correct
ball07_indoor,M84_control,1650,0.9244940280914307,0.9269988186868647,correct
ball07_indoor,M84_control,1700,0.9275304675102234,0.9517838323926162,correct
ball07_indoor,M84_control,1750,0.9253882765769958,0.9616495745962212,correct
ball07_indoor,M84_control,1800,0.9365282654762268,0.9103829683992787,correct
ball07_indoor,M84_control,1850,0.9283896684646606,0.9520608611181612,correct
ball07_indoor,M84_control,1900,0.923696756362915,0.9710083601005148,correct
ball07_indoor,M84_control,1950,0.9089692831039429,0.9261529329312705,correct
ball07_indoor,M84_control,2000,0.9243292808532715,0.9332467086248087,correct
ball07_indoor,M84_control,2050,0.8973013162612915,0.9172465424535857,correct
ball07_indoor,M84_control,2100,0.8914321064949036,0.9148700983813572,correct
ball07_indoor,M84_control,2150,0.8208984732627869,0.956857690740619,correct
ball07_indoor,M84_control,2200,0.9192349314689636,0.9547359604333961,correct
ball19_indoor,category,50,0.8873527646064758,0.8896687590359885,correct
ball19_indoor,category,100,0.899890661239624,0.906150453103479,correct
ball19_indoor,category,150,0.7768451571464539,0.8156081675431449,correct
ball19_indoor,category,600,0.8514831066131592,0.8927485296663952,correct
ball19_indoor,category,650,0.8927502036094666,0.8621314960545204,correct
ball19_indoor,category,800,0.8805954456329346,0.9185164594187539,correct
ball19_indoor,category,900,0.8370168805122375,0.8546436793210268,correct
ball19_indoor,category,1150,0.8727053999900818,0.9003445525393823,correct
ball19_indoor,category,1200,0.844156801700592,0.8659805737473423,correct
ball19_indoor,category,1250,0.9363957047462463,0.9641415607189158,correct
ball19_indoor,category,1350,0.7716888189315796,0.8835229536409287,correct
ball19_indoor,category_empty,50,0.8982731699943542,0.8931217232319134,correct
ball19_indoor,category_empty,100,0.9100683927536011,0.9094705197057416,correct
ball19_indoor,category_empty,150,0.8097034096717834,0.8273905416005695,correct
ball19_indoor,category_empty,400,0.7884982228279114,0.8138163195985799,correct
ball19_indoor,category_empty,600,0.8532641530036926,0.9123176596142484,correct
ball19_indoor,category_empty,650,0.8991706967353821,0.848750565106173,correct
ball19_indoor,category_empty,800,0.9036229848861694,0.9127177423939489,correct
ball19_indoor,category_empty,900,0.8701857328414917,0.8441666229780427,correct
ball19_indoor,category_empty,1150,0.8631861209869385,0.9035041647636857,correct
ball19_indoor,category_empty,1200,0.8159786462783813,0.8781461068213804,correct
ball19_indoor,category_empty,1250,0.9397101998329163,0.9452107654588466,correct
ball19_indoor,category_empty,1350,0.7785887122154236,0.8729785088158551,correct
ball19_indoor,category_swapped,50,0.8830980658531189,0.9097585458490964,correct
ball19_indoor,category_swapped,100,0.9018088579177856,0.9065381072496531,correct
ball19_indoor,category_swapped,150,0.7923241853713989,0.8399462302541877,correct
ball19_indoor,category_swapped,600,0.8589890003204346,0.8797706309396425,correct
ball19_indoor,category_swapped,650,0.892342746257782,0.8529393888617435,correct
ball19_indoor,category_swapped,800,0.8876010775566101,0.9232870980490387,correct
ball19_indoor,category_swapped,900,0.8537926077842712,0.8456316008577563,correct
ball19_indoor,category_swapped,1150,0.8606107234954834,0.91645120184383,correct
ball19_indoor,category_swapped,1200,0.817050576210022,0.8866239939788745,correct
ball19_indoor,category_swapped,1250,0.9343316555023193,0.9567937279015047,correct
ball19_indoor,M84_control,50,0.8729113936424255,0.9094162149656126,correct
ball19_indoor,M84_control,100,0.8930639028549194,0.911210445209381,correct
ball19_indoor,M84_control,150,0.806551456451416,0.8409890515198106,correct
ball19_indoor,M84_control,600,0.8436183929443359,0.8958660680179417,correct
ball19_indoor,M84_control,650,0.8927021026611328,0.8558999014038918,correct
ball19_indoor,M84_control,800,0.8798723220825195,0.9094094598065643,correct
ball19_indoor,M84_control,900,0.811265230178833,0.8926508306932849,correct
ball19_indoor,M84_control,1000,0.7511601448059082,0.8943059160300749,correct
ball19_indoor,M84_control,1150,0.8523246645927429,0.8899488384420541,correct
ball19_indoor,M84_control,1200,0.8262954950332642,0.8733180995672661,correct
ball19_indoor,M84_control,1250,0.9336898326873779,0.9667513283335398,correct
beautifullight01_indoor,category,150,0.7514261603355408,0.9378997036734099,correct
beautifullight01_indoor,category,200,0.8433862924575806,0.9434464483875405,correct
beautifullight01_indoor,category,350,0.7730977535247803,0.894353105892653,correct
beautifullight01_indoor,category,600,0.7945430278778076,0.0,severe
beautifullight01_indoor,category,650,0.9262308478355408,,invalid_gt
beautifullight01_indoor,category,700,0.9272820949554443,0.0,severe
beautifullight01_indoor,category,750,0.9216475486755371,,invalid_gt
beautifullight01_indoor,category,800,0.9294711351394653,0.0,severe
beautifullight01_indoor,category,850,0.9203834533691406,,invalid_gt
beautifullight01_indoor,category,900,0.9247622489929199,0.0,severe
beautifullight01_indoor,category,950,0.9245219230651855,,invalid_gt
beautifullight01_indoor,category,1000,0.9137102365493774,,invalid_gt
beautifullight01_indoor,category,1050,0.9231082797050476,0.0,severe
beautifullight01_indoor,category,1100,0.9238735437393188,,invalid_gt
beautifullight01_indoor,category,1150,0.9316960573196411,0.0,severe
beautifullight01_indoor,category,1200,0.9346667528152466,0.0,severe
beautifullight01_indoor,category,1250,0.9180935025215149,0.0,severe
beautifullight01_indoor,category_empty,150,0.7555127739906311,0.9288420447354679,correct
beautifullight01_indoor,category_empty,200,0.8541646599769592,0.9356497667671475,correct
beautifullight01_indoor,category_empty,700,0.778732419013977,0.7767761500959818,correct
beautifullight01_indoor,category_empty,800,0.9081706404685974,0.9694689219589603,correct
beautifullight01_indoor,category_empty,900,0.7623934149742126,0.9565934943296419,correct
beautifullight01_indoor,category_empty,1000,0.7822076082229614,,invalid_gt
beautifullight01_indoor,category_empty,1050,0.8765982389450073,0.0,severe
beautifullight01_indoor,category_empty,1100,0.8320752382278442,,invalid_gt
beautifullight01_indoor,category_empty,1150,0.8609952330589294,0.0,severe
beautifullight01_indoor,category_empty,1200,0.8843542337417603,0.0,severe
beautifullight01_indoor,category_empty,1250,0.8440688252449036,0.0,severe
beautifullight01_indoor,category_swapped,200,0.8109596371650696,0.9228000680034576,correct
beautifullight01_indoor,category_swapped,600,0.7954219579696655,0.0,severe
beautifullight01_indoor,category_swapped,650,0.924282431602478,,invalid_gt
beautifullight01_indoor,category_swapped,700,0.9274107217788696,0.0,severe
beautifullight01_indoor,category_swapped,750,0.9229592084884644,,invalid_gt
beautifullight01_indoor,category_swapped,800,0.928546667098999,0.0,severe
beautifullight01_indoor,category_swapped,850,0.9211859703063965,,invalid_gt
beautifullight01_indoor,category_swapped,900,0.9248232245445251,0.0,severe
beautifullight01_indoor,category_swapped,950,0.9230867624282837,,invalid_gt
beautifullight01_indoor,category_swapped,1000,0.9131022095680237,,invalid_gt
beautifullight01_indoor,category_swapped,1050,0.920978307723999,0.0,severe
beautifullight01_indoor,category_swapped,1100,0.9235567450523376,,invalid_gt
beautifullight01_indoor,category_swapped,1150,0.9276094436645508,0.0,severe
beautifullight01_indoor,category_swapped,1200,0.9344700574874878,0.0,severe
beautifullight01_indoor,category_swapped,1250,0.9174442291259766,0.0,severe
beautifullight01_indoor,M84_control,200,0.8033395409584045,0.9391089260226524,correct
beautifullight01_indoor,M84_control,350,0.8032088279724121,0.8985018483344251,correct
beautifullight01_indoor,M84_control,700,0.7694498300552368,0.745234237788515,correct
beautifullight01_indoor,M84_control,800,0.8942484259605408,0.9479320783798001,correct
beautifullight01_indoor,M84_control,1150,0.7635583877563477,0.0,severe
beautifullight01_indoor,M84_control,1200,0.9346515536308289,0.0,severe
beautifullight01_indoor,M84_control,1250,0.9164994955062866,0.0,severe
book06_indoor,category,100,0.9352433681488037,0.9125926624537578,correct
book06_indoor,category,150,0.7886222004890442,0.8196867391814785,correct
book06_indoor,category,200,0.9259532690048218,0.8588183116769805,correct
book06_indoor,category,250,0.8832482695579529,0.9460913772214404,correct
book06_indoor,category,350,0.8720974922180176,0.9033961587460887,correct
book06_indoor,category,400,0.8681212067604065,0.9767683379384495,correct
book06_indoor,category,450,0.8734065890312195,0.922786317992419,correct
book06_indoor,category,500,0.9089521765708923,0.8923442424474568,correct
book06_indoor,category,550,0.8894310593605042,0.9010287515299696,correct
book06_indoor,category,600,0.8294169902801514,0.9156761429991667,correct
book06_indoor,category,750,0.8576540946960449,,invalid_gt
book06_indoor,category,800,0.894806981086731,,invalid_gt
book06_indoor,category,850,0.7593241930007935,,invalid_gt
book06_indoor,category,1000,0.8254547119140625,0.8988957175993464,correct
book06_indoor,category,1100,0.881379246711731,0.9353779728728159,correct
book06_indoor,category,1150,0.8621067404747009,0.927618127038042,correct
book06_indoor,category,1200,0.9047532081604004,0.02366757188944102,severe
book06_indoor,category,1250,0.8888202905654907,0.0783072075358369,severe
book06_indoor,category,1300,0.808822512626648,0.9562159912142881,correct
book06_indoor,category,1350,0.8109079599380493,0.8867719130648766,correct
book06_indoor,category,1750,0.8485952019691467,0.8406585126321037,correct
book06_indoor,category,1800,0.9156631827354431,0.9304683846956533,correct
book06_indoor,category,1900,0.839972972869873,0.8169078076251349,correct
book06_indoor,category_empty,100,0.9477837681770325,0.903841054909521,correct
book06_indoor,category_empty,150,0.9102999567985535,0.828278958848477,correct
book06_indoor,category_empty,200,0.9279470443725586,0.888739999721124,correct
book06_indoor,category_empty,250,0.9159084558486938,0.9803120394092557,correct
book06_indoor,category_empty,350,0.8883256912231445,0.8974038282878939,correct
book06_indoor,category_empty,400,0.8778613805770874,0.9735422290043321,correct
book06_indoor,category_empty,450,0.8771357536315918,0.9218487328620575,correct
book06_indoor,category_empty,500,0.9166683554649353,0.8634614570508145,correct
book06_indoor,category_empty,550,0.8875265717506409,0.8804298077199665,correct
book06_indoor,category_empty,600,0.8652313351631165,0.9275670547519225,correct
book06_indoor,category_empty,750,0.8656235933303833,,invalid_gt
book06_indoor,category_empty,800,0.8960242867469788,,invalid_gt
book06_indoor,category_empty,850,0.8247382044792175,,invalid_gt
book06_indoor,category_empty,1000,0.8541994094848633,0.9124128153916177,correct
book06_indoor,category_empty,1050,0.8441920280456543,0.9201756609709884,correct
book06_indoor,category_empty,1100,0.8889100551605225,0.8978897143240516,correct
book06_indoor,category_empty,1150,0.8900572061538696,0.9356875416076159,correct
book06_indoor,category_empty,1200,0.8928641080856323,0.023524935680725226,severe
book06_indoor,category_empty,1250,0.938479483127594,0.08279798958503876,severe
book06_indoor,category_empty,1300,0.8560120463371277,0.955409811724677,correct
book06_indoor,category_empty,1350,0.8187824487686157,0.9147139465393391,correct
book06_indoor,category_empty,1700,0.863234281539917,0.0,severe
book06_indoor,category_empty,1750,0.9597347974777222,0.0,severe
book06_indoor,category_empty,1800,0.9595270752906799,0.0,severe
book06_indoor,category_empty,1850,0.9606307744979858,0.0,severe
book06_indoor,category_empty,1900,0.9592865705490112,0.0,severe
book06_indoor,category_empty,1950,0.9638411402702332,0.0,severe
book06_indoor,category_swapped,100,0.9343240261077881,0.9011083294769285,correct
book06_indoor,category_swapped,150,0.8379189372062683,0.8104457767128413,correct
book06_indoor,category_swapped,200,0.9287682771682739,0.8521534426307563,correct
book06_indoor,category_swapped,250,0.8826248049736023,0.9474149995141985,correct
book06_indoor,category_swapped,350,0.8734886050224304,0.9064502880926512,correct
book06_indoor,category_swapped,400,0.871359646320343,0.9715874424429077,correct
book06_indoor,category_swapped,450,0.8770844340324402,0.9217337548317763,correct
book06_indoor,category_swapped,500,0.9080774188041687,0.8806783123899721,correct
book06_indoor,category_swapped,550,0.8981348276138306,0.9014925414318016,correct
book06_indoor,category_swapped,600,0.8557077050209045,0.909909617946948,correct
book06_indoor,category_swapped,750,0.8630878329277039,,invalid_gt
book06_indoor,category_swapped,800,0.891828179359436,,invalid_gt
book06_indoor,category_swapped,850,0.7741758227348328,,invalid_gt
book06_indoor,category_swapped,1000,0.8318124413490295,0.900999465327326,correct
book06_indoor,category_swapped,1100,0.8811517357826233,0.9026591153670033,correct
book06_indoor,category_swapped,1150,0.8826079964637756,0.8928046034128135,correct
book06_indoor,category_swapped,1200,0.8805289268493652,0.024681362813344605,severe
book06_indoor,category_swapped,1250,0.9177574515342712,0.07914361300121839,severe
book06_indoor,category_swapped,1300,0.7993781566619873,0.9588710586050392,correct
book06_indoor,category_swapped,1350,0.8244085311889648,0.8763342517551553,correct
book06_indoor,category_swapped,1750,0.8630626797676086,0.8534067437155625,correct
book06_indoor,category_swapped,1800,0.924370288848877,0.9224536763534739,correct
book06_indoor,category_swapped,1900,0.8595194220542908,0.8166300442539072,correct
book06_indoor,M84_control,100,0.9298532009124756,0.90553054376046,correct
book06_indoor,M84_control,150,0.7868327498435974,0.8065862176033701,correct
book06_indoor,M84_control,200,0.9219009280204773,0.8490938145249947,correct
book06_indoor,M84_control,250,0.8827041983604431,0.9430578673322572,correct
book06_indoor,M84_control,350,0.8719388246536255,0.8922593943516226,correct
book06_indoor,M84_control,400,0.8398011326789856,0.9410091469851205,correct
book06_indoor,M84_control,450,0.8732539415359497,0.9128563925344265,correct
book06_indoor,M84_control,500,0.903606653213501,0.9071125716375266,correct
book06_indoor,M84_control,550,0.8864306211471558,0.8875564252062051,correct
book06_indoor,M84_control,600,0.8223601579666138,0.9170949714341651,correct
book06_indoor,M84_control,750,0.8657230138778687,,invalid_gt
book06_indoor,M84_control,800,0.8885928988456726,,invalid_gt
book06_indoor,M84_control,1000,0.8325880169868469,0.892632127898711,correct
book06_indoor,M84_control,1100,0.8794954419136047,0.8935808822402319,correct
book06_indoor,M84_control,1150,0.875830888748169,0.9070939548171045,correct
book06_indoor,M84_control,1200,0.849865734577179,0.02374221567389565,severe
book06_indoor,M84_control,1250,0.9163063168525696,0.07874310071476896,severe
book06_indoor,M84_control,1300,0.7793256044387817,0.920245234508254,correct
book06_indoor,M84_control,1350,0.8137030601501465,0.8886596741509527,correct
car01_indoor,category,50,0.8918755650520325,0.9385737804327532,correct
car01_indoor,category,450,0.9387203454971313,0.9703421119426162,correct
car01_indoor,category,500,0.9172965288162231,0.9165075186416813,correct
car01_indoor,category,550,0.7785409092903137,0.9356559646803846,correct
car01_indoor,category,600,0.9066585302352905,0.971786669662024,correct
car01_indoor,category,650,0.9063945412635803,0.8999647155492155,correct
car01_indoor,category,700,0.9393276572227478,0.9646823524586742,correct
car01_indoor,category,800,0.9346276521682739,0.9650991090901709,correct
car01_indoor,category,1500,0.9249347448348999,0.9622779501225805,correct
car01_indoor,category_empty,50,0.9008322358131409,0.9303027486698349,correct
car01_indoor,category_empty,450,0.9447824358940125,0.9679602144027959,correct
car01_indoor,category_empty,500,0.9200242757797241,0.9143160995106954,correct
car01_indoor,category_empty,550,0.7937716245651245,0.9357493886587033,correct
car01_indoor,category_empty,600,0.9046176075935364,0.9668915866933325,correct
car01_indoor,category_empty,650,0.9131046533584595,0.8952333464439806,correct
car01_indoor,category_empty,700,0.9389278292655945,0.9551205441853875,correct
car01_indoor,category_empty,800,0.9351218342781067,0.9642330444018861,correct
car01_indoor,category_empty,1500,0.9109126925468445,0.9564759192131872,correct
car01_indoor,category_swapped,50,0.9011437296867371,0.9343217822111156,correct
car01_indoor,category_swapped,450,0.9266589283943176,0.9735482354506618,correct
car01_indoor,category_swapped,500,0.9151087999343872,0.9106999803223863,correct
car01_indoor,category_swapped,600,0.9130908250808716,0.9614064377679903,correct
car01_indoor,category_swapped,650,0.8983073830604553,0.905496704481522,correct
car01_indoor,category_swapped,700,0.9319160580635071,0.9491506791035529,correct
car01_indoor,category_swapped,800,0.8886242508888245,0.9674240443549265,correct
car01_indoor,category_swapped,1500,0.9190869331359863,0.9510821252777024,correct
car01_indoor,M84_control,50,0.9092159271240234,0.9455459899194525,correct
car01_indoor,M84_control,400,0.9405524730682373,0.972901207927297,correct
car01_indoor,M84_control,450,0.9470404386520386,0.9707482733300486,correct
car01_indoor,M84_control,500,0.9167616963386536,0.9136104230862224,correct
car01_indoor,M84_control,550,0.8068153858184814,0.928274858746409,correct
car01_indoor,M84_control,600,0.9135773777961731,0.9723492252124583,correct
car01_indoor,M84_control,650,0.9118053913116455,0.8993063317119475,correct
car01_indoor,M84_control,700,0.9364632964134216,0.9583407944558365,correct
car01_indoor,M84_control,800,0.9111812710762024,0.9721904309179368,correct
car01_indoor,M84_control,1500,0.9131175875663757,0.9614649470582766,correct
car02_indoor,category,50,0.8524721264839172,0.9660225951854345,correct
car02_indoor,category,100,0.9180259108543396,0.9447883112097284,correct
car02_indoor,category,200,0.7752201557159424,0.9322586746855429,correct
car02_indoor,category_empty,50,0.8373704552650452,0.9632609897691445,correct
car02_indoor,category_empty,100,0.9194663763046265,0.9609910201572768,correct
car02_indoor,category_empty,200,0.7710661888122559,0.9345498971199099,correct
car02_indoor,category_empty,350,0.9200559854507446,0.9384007633822501,correct
car02_indoor,category_empty,450,0.9430530667304993,0.9278446890049028,correct
car02_indoor,category_empty,500,0.9483604431152344,0.9108506731245529,correct
car02_indoor,category_swapped,50,0.8662673830986023,0.9590677225901706,correct
car02_indoor,category_swapped,100,0.9205300807952881,0.944959882935778,correct
car02_indoor,category_swapped,200,0.7599183917045593,0.952975976477633,correct
car02_indoor,M84_control,50,0.8488420844078064,0.9654369384020782,correct
car02_indoor,M84_control,100,0.9243772029876709,0.9663278014537484,correct
car02_indoor,M84_control,200,0.7766863107681274,0.8920894709945206,correct
colacan01_indoor,category,250,0.8109223246574402,0.8815488561042576,correct
colacan01_indoor,category,1500,0.9039030075073242,0.9697109104693085,correct
colacan01_indoor,category,2950,0.8048227429389954,0.8820176183747203,correct
colacan01_indoor,category,3000,0.7700889110565186,0.8639167293602067,correct
colacan01_indoor,category_empty,50,0.7768503427505493,0.7668427748930812,correct
colacan01_indoor,category_empty,100,0.8404871225357056,0.8040053826109272,correct
colacan01_indoor,category_empty,150,0.8461741209030151,0.9484441077560061,correct
colacan01_indoor,category_empty,250,0.832668662071228,0.9202904166423134,correct
colacan01_indoor,category_empty,1350,0.8578678369522095,0.0,severe
colacan01_indoor,category_empty,1400,0.8277623653411865,0.0,severe
colacan01_indoor,category_empty,1450,0.8524931073188782,0.0,severe
colacan01_indoor,category_empty,1500,0.8707928657531738,0.0,severe
colacan01_indoor,category_empty,2050,0.8188846707344055,0.0,severe
colacan01_indoor,category_swapped,250,0.765991747379303,0.9131517830522045,correct
colacan01_indoor,category_swapped,1500,0.9025890231132507,0.9683627308791569,correct
colacan01_indoor,M84_control,250,0.76484215259552,0.9407771283730813,correct
colacan01_indoor,M84_control,1500,0.8962609171867371,0.9670672338244326,correct
colacan01_indoor,M84_control,1700,0.7523148059844971,0.9169863420369085,correct
colacan04_indoor,category,50,0.8544831275939941,0.9115847411962879,correct
colacan04_indoor,category,200,0.9335269331932068,0.9468262708463114,correct
colacan04_indoor,category,350,0.8021154999732971,0.9256525706842078,correct
colacan04_indoor,category,500,0.891810953617096,0.9379928229609555,correct
colacan04_indoor,category_empty,50,0.8582436442375183,0.9292799416877453,correct
colacan04_indoor,category_empty,200,0.9340237379074097,0.9457180293317754,correct
colacan04_indoor,category_empty,350,0.7711068987846375,0.0,severe
colacan04_indoor,category_empty,650,0.8981243371963501,,invalid_gt
colacan04_indoor,category_empty,700,0.8502089381217957,0.0,severe
colacan04_indoor,category_swapped,50,0.8318484425544739,0.8918539079196045,correct
colacan04_indoor,category_swapped,500,0.8886575102806091,0.9644186655460278,correct
colacan04_indoor,M84_control,50,0.8506955504417419,0.9175208229106533,correct
colacan04_indoor,M84_control,200,0.9354828000068665,0.9366246578352291,correct
colacan04_indoor,M84_control,400,0.784643292427063,,invalid_gt
colacan04_indoor,M84_control,450,0.9403960108757019,,invalid_gt
colacan04_indoor,M84_control,500,0.9378713369369507,0.0,severe
colacan04_indoor,M84_control,550,0.8492372632026672,0.0,severe
colacan04_indoor,M84_control,600,0.9386449456214905,,invalid_gt
colacan04_indoor,M84_control,650,0.939166784286499,,invalid_gt
colacan04_indoor,M84_control,700,0.8111434578895569,0.18199712811618185,intermediate
